"url","title","year","poster","poster_alt","percent_fresh","audience_score","average_rating","reviews_counted","critics_consensus","rating","genre","director","writer","studio","runtime","cast","description"
"https://www.rottentomatoes.com/m/uss_indianapolis_men_of_courage","","","https://resizing.flixster.com/UlGplVMOLZJJaOlG6GAyxABNFTI=/206x305/v1.bTsxMjI1NTMyOTtqOzE3NjAxOzEyMDA7MjM1MjszMjgy","USS Indianapolis: Men of Courage","9","30%","3.4/10","1","","R (for war-related images and brief language)","Action & Adventure; Drama","Mario Van Peebles","Cam Cannon; Richard Rionda del Castro","","","Nicolas Cage 
as Captain McVay 
 
 
 
 Tom Sizemore 
as McWhorter 
 
 
 
 Thomas Jane 
as Adrian Marks 
 
 
 
 James Remar 
as Admiral Parnell 
 
 
 
 Matt Lanter 
as Bama 
 
 
 
 Brian Presley 
as Waxman 
 
 
 
 Callard Harris 
as Lt. Kennedy 
 
 
 
 Yutaka Takeuchi 
as Commander Hashimoto 
 
 
 
 Johnny Wactor 
as Connor 
 
 
 
 Adam Scott Miller 
as D'Antonio 
 
 
 
 Cody Walker 
as West 
 
 
 
 Steven Varnes 
as Slim 
 
 
 
 Joey Capone 
as Alvin 
 
 
 
 Justin Nesbitt 
as Lindy 
 
 
 
 Matthew Pearson 
as Deuce 
 
 
 
 Shamar Sanders 
as Quinn 
 
 
 
 Craig Tate 
as Garrison 
 
 
 
 Mandela Van Peebles 
as Theodore 
 
 
 
 Emily Tennant 
as Clara 
 
 
 
 Max Ryan 
as Lt. Chuck Gwinn 
 
 
 
 Patrice Cols 
as Jean-Pierre 
 
 
 
 Currie Graham 
as Captain Ryan 
 
 
 
 Timothy Patrick Cavanaugh 
as CDR. Cavanaugh 
 
 
 
 José Julián 
as Sanchez 
 
 
 
 Weronika Rosati 
as Louise McVay 
 
 
 
 Gary Grubbs 
as Judge Bazemore 
 
 
 
 Mattie Liptak 
as Paul 
 
 
 
 Casey Myers 
as Fireplug 
 
 
 
 William Tomeoki 
as Daisuke Kenta 
 
 
 
 Zero Kazama 
as Nakadai 
 
 
 
 Emily Marie Palmer 
as Donna 
 
 
 
 Judd Derek Lormand 
as Lt. Carroll 
 
 
 
 Jacob McManus 
as Billingsley 
 
 
 
 Jaime Channing 
as Private Channing 
 
 
 
 Edward Delmore, lll 
as Operator #1 
 
 
 
 Jerod Daniel Perez 
as Listening Sailor 
 
 
 
 Stan Houston 
as Man #1 
 
 
 
 Brian Keith Matney 
as Man #2 
 
 
 
 Kirk Jordan 
as Man #3 
 
 
 
 Charles Wiedman 
as Man #4 
 
 
 
 Patrick O'Driscoll 
as Man #5 
 
 
 
 Ladson Deyne 
as Submarine Commander 
 
 
 
 Bill Riales 
as Judge 
 
 
 
 Joshua Dease 
as Reporter #1 
 
 
 
 Michael Brannon 
as Reporter #2 
 
 
 
 Zack Rukavina 
as Sailor #1 
 
 
 
 Marley Van Peebles 
as Sailor #2 
 
 
 
 Pete Riehm 
as Admiral Neyland 
 
 
 
 Jason Rice 
as Peleliu Officer 
 
 
 
 Rebecca Pena 
as Cigarette Girl 
 
 
 
 Charity Sills 
as Lady Of The Night 
 
 
 
 Sasha Feldman 
as Hollis 
 
 
 
 Shane Cavanaugh 
as Crewman #1 
 
 Show More Cast","Nic Cage, Tom Sizemore and Tom Jane star in the harrowing tale of real life American heroes shipwrecked in shark infested waters in the waning days of World War II."
"https://www.rottentomatoes.com/m/valerian_and_the_city_of_a_thousand_planets","Valerian and the City of a Thousand Planets","(2017)","https://resizing.flixster.com/RUQ7OJeYBs2K9YGhZ3ndevKfSdY=/206x305/v1.bTsxMjM5MzAzNjtqOzE3NjAzOzEyMDA7NjM5Ozk0Ng","Valerian and the City of a Thousand Planets","49","54%","5.5/10","120","uses sheer kinetic energy and visual thrills to overcome narrative obstacles and offer a viewing experience whose surreal pleasures often outweigh its flaws.","PG-13 (for sci-fi violence and action, suggestive material and brief language)","Action & Adventure; Drama; Science Fiction & Fantasy","Luc Besson","Luc Besson","EuropaCorp / STXfilms","137 minutes","Dane DeHaan 
as Valerian 
 
 
 
 Cara Delevingne 
as Laureline 
 
 
 
 Clive Owen 
as Commander Arün Filitt 
 
 
 
 Rihanna 
as Bubble 
 
 
 
 Ethan Hawke 
as Jolly the Pimp 
 
 
 
 Herbie Hancock 
as Defence Minister 
 
 
 
 Kris Wu 
as Neza 
 
 
 
 Rutger Hauer 
as President of the World State Fed. 
 
 Show More Cast","VALERIAN AND THE CITY OF A THOUSAND PLANETS is the visually spectacular new adventure film from Luc Besson, the legendary director of The Professional, The Fifth Element and Lucy, based on the ground-breaking comic book series which inspired a generation of artists, writers and filmmakers. In the 28th century, Valerian (Dane DeHaan) and Laureline (Cara Delevingne) are a team of special operatives charged with maintaining order throughout the human territories. Under assignment from the Minister of Defense, the two embark on a mission to the astonishing city of Alpha-an ever-expanding metropolis where species from all over the universe have converged over centuries to share knowledge, intelligence and cultures with each other. There is a mystery at the center of Alpha, a dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe."
"https://www.rottentomatoes.com/m/krisha_2016","","","https://resizing.flixster.com/Qnrs7ZDZnYsl1RGPaHvxQOGJVQU=/206x305/v1.bTsxMTI0OTI2NjtqOzE3NjgwOzEyMDA7NjgwOzEwMDU","Krisha","97","78%","8.3/10","69","wrings fresh -- and occasionally uncomfortable -- truths from a seemingly familiar premise.","R (for language, substance abuse and some sexual content)","Drama","Trey Edward Shults","Trey Edward Shults","","","Krisha Fairchild 
as Krisha 
 
 
 
 Olivia Grace Applegate 
as Olivia 
 
 
 
 Trey Edward Shults 
as Trey 
 
 
 
 Bryan Casserly 
as Logan 
 
 
 
 Alex Dobrenko 
as Alex 
 
 
 
 Chris Doubek 
as Dr Becker 
 
 
 
 Robyn Fairchild 
as Robyn 
 
 
 
 Bill Wise 
as Doyle 
 
 
 
 Chase Joliet 
as Chase 
 
 
 
 Atheena Frizzell 
as Atheena 
 
 
 
 Augustine Frizzell 
as Augustine 
 
 
 
 Rose Nelson 
as Rose 
 
 
 
 Victoria Fairchild 
as Vicky 
 
 
 
 Billie Fairchild 
as Grandma 
 
 Show More Cast","When Krisha shows up at her sister's Texas home on Thanksgiving morning, her close and extended family greet her with a mixture of warmth and wariness. Almost immediately, a palpable unease permeates the air, one which only grows in force as Krisha gets to work cooking the turkey and trying to make up for lost time by catching up with her various relatives, chief among them her nephew, Trey. As Krisha's attempts at reconciliation become increasingly rebuffed, tension and suspicion reach their peak, with long-buried secrets and deep-seated resentments coming to the fore as everyone becomes immersed in an emotionally charged familial reckoning."
"https://www.rottentomatoes.com/m/truth_2015","Truth","(2015)","https://resizing.flixster.com/ZrE2VArMmm0NJkQ4Se3U9FX5TuI=/206x305/v1.bTsxMTIwMzAzNTtqOzE3Njc5OzEyMDA7MTUwMDsyMjA3","Truth","62","62%","6.2/10","103","'s terrific cast and compelling message are often enough to overcome its occasionally didactic and facile dramatization of a nuanced real-life tale.","R (for language and a brief nude photo)","Drama","James Vanderbilt","James Vanderbilt","Sony Pictures","125 minutes","Robert Redford 
as Dan Rather 
 
 
 
 Cate Blanchett 
as Mary Mapes 
 
 
 
 Topher Grace 
as Mike Smith 
 
 
 
 Elisabeth Moss 
as Lucy Scott 
 
 
 
 Dennis Quaid 
as Col. Roger Charles 
 
 
 
 Bruce Greenwood 
as Andrew Heyward 
 
 
 
 David Lyons 
as Josh Howard 
 
 
 
 Toni French 
as NY Pedestrian 
 
 
 
 John Benjamin Hickey 
as Mark Wrolstad 
 
 
 
 Rachael Blake 
as Betsy West 
 
 
 
 Martin Sacks 
as Col. Robert Strong 
 
 
 
 Andrew McFarlane 
as Dick Hibey 
 
 
 
 Nicholas Hope 
as Marcel Matley 
 
 
 
 Steve Bastoni 
as Gil Schwartz 
 
 
 
 Suzie Steen 
as Reporter 
 
 
 
 Natalie Saleeba 
as Mary Murphy 
 
 
 
 Aaron Glenane 
as Fox News Reporter 
 
 
 
 Brandon McClelland 
as Lawyer 
 
 
 
 Stacy Keach 
as Lt. Colonel Bill Burkett 
 
 
 
 Dermot Mulroney 
as Lawrence Lanpher 
 
 
 
 Noni Hazlehurst 
as Nicki Burkett 
 
 
 
 Connor Burke 
as Robert Mapes 
 
 
 
 Felix Williamson 
as Mike Missal 
 
 
 
 Helmut Bakaitis 
as Dick Thornburgh 
 
 
 
 Lewis Fitz-Gerald 
as Louis Boccardi 
 
 
 
 Philip Quast 
as Ben Barnes 
 
 
 
 Zahra Newman 
as Dana Roberson 
 
 
 
 Elizabeth Nabben 
as CNN Reporter 
 
 
 
 Matt Ruscic 
as Burly Security Guard 
 
 
 
 Jo Turner 
as Brig. Gen. Mark Kimitt 
 
 
 
 Gael Ballantyne 
as Receptionist 
 
 
 
 Tim McCunn 
as Scott Johnson 
 
 
 
 Patrick St. Esprit 
as Brig. Gen. Buck Staudt 
 
 
 
 Chris Mulkey 
as Maurice Udell 
 
 
 
 Louis Herthum 
as Bill Hollowell 
 
 
 
 Rose Riley 
as Josh Howard's Assistant 
 
 
 
 Christopher Stollery 
as Reporter Jim Moore 
 
 
 
 Tom O'Sullivan 
as Newscaster 
 
 
 
 Adam Saunders 
as Editor Tom 
 
 
 
 Nancy Denis 
as Woman in Bakery 
 
 
 
 Eliza Logan 
as Emily Will 
 
 
 
 Marcus Johnson 
as Atlanta Anchor 
 
 
 
 Valerie Bader 
as Mrs. Hodges 
 
 
 
 Gareth Hamilton-Foster 
as CBS Employee 
 
 Show More Cast","On the morning of September 9, 2004, veteran CBS News producer MARY MAPES (Cate Blanchett) believed she had every reason to feel proud of a broadcast journalism job well done. By the end of the day, Mapes, CBS News, and the venerable CBS News anchor DAN RATHER (Robert Redford) would be under harsh scrutiny. -- (C) Sony"
"https://www.rottentomatoes.com/m/bolshoi_babylon","","","https://resizing.flixster.com/IHz3VqoENYuAEXeXoJp0KN7WDHE=/206x305/v1.bTsxMTIwMjUyMDtqOzE3Njc5OzEyMDA7Mjg0OzQwNQ","Bolshoi Babylon","81","48%","6.4/10","17","","NR","Documentary","Nick Read; Mark Franchetti","","","","Anatoly Iksanov 
 
 
 
 Maria Alexandrova 
 
 
 
 Maria Allash 
 
 
 
 Sergei Filin 
 
 
 
 Anastasiya Meskova 
 
 
 
 Vladimir Urin","The Bolshoi. Symbol of Russia, a national treasure and one of the most famous institutions in the world. Recently, however, the theatre has been in the headlines for all the wrong reasons: intrigue, personal attacks and management changes have created lurid headlines. Now, for the first time, the theatre directors have allowed the backstage process to documented. With unparalleled behind the scenes access, the film will pay tribute to the dancers' extraordinary artistic and athletic talents, their abiding fear of injury and the ruthless ambition needed to survive in the world's most famous ballet company."
"https://www.rottentomatoes.com/m/by_the_sea_2015","By The Sea","(2015)","https://resizing.flixster.com/pqYkcxPnKQuhPzZHpuUbsNHelvU=/206x305/v1.bTsxMTE5MTgyOTtqOzE3Njc5OzEyMDA7Mzc5OzYwMA","By The Sea","34","29%","4.9/10","51","may intrigue celebrity voyeurs or fans of a certain type of arthouse cinema, but for most viewers, its beauty won't be enough to offset its narrative inertia.","R (for strong sexuality, nudity, and language)","Drama; Romance","Angelina Jolie","Angelina Jolie","Universal Pictures","123 minutes","Angelina Jolie 
as Vanessa 
 
 
 
 Brad Pitt 
as Roland 
 
 
 
 Melvil Poupaud 
as François 
 
 
 
 Mélanie Laurent 
as Lea 
 
 
 
 Niels Arestrup 
as Bar Keeper 
 
 
 
 Sarah Naudi 
as Grocery Clerk 
 
 
 
 Richard Bohringer 
as Hotel Owner 
 
 
 
 Marika Green 
as Dress Shop Saleswoman 
 
 
 
 Aldo Buontempo 
as Fisherman 
 
 
 
 Philippe Martinet 
as Maitre D' 
 
 
 
 Francis Xuereb 
as Hotel Receptionist 
 
 
 
 Kathleen Beethans 
as Older Couple 
 
 
 
 Malcolm Beethans 
 
 
 
 Bjorn Kubin 
as Fancy Couple at Café 
 
 
 
 Penny Dix 
as Fancy Couple at Café 
 
 
 
 George Camilleri 
as Waiter in Café 
 
 
 
 Arcadia Vodka 
as Café Cat 
 
 
 
 Indi Marceau Coppola 
as Child in Hotel 
 
 
 
 Jeff Atmajian 
 
 Show More Cast","A married couple takes a vacation in France in the 1970s and find that their time in a sleepy seaside town, complete with a unique array of locals, strengthens their bond and reaffirms their marriage."
"https://www.rottentomatoes.com/m/runoff_2015","Runoff","(2015)","https://resizing.flixster.com/fZznyhi6ykBcELrBEU6_ePoqn_M=/206x305/v1.bTsxMTE5MTM0MztqOzE3Njc5OzEyMDA7NzQ1OzExMDA","Runoff","83","79%","7.5/10","15","","R (for some drug use)","Drama","Kimberly Levin","Kimberly Levin","Monterey Media","90 minutes","Joanne Kelly 
as Betty 
 
 
 
 Tom Bower 
as Scratch 
 
 
 
 Alex Shaffer 
as Finley 
 
 
 
 Rashel Bestard 
as Elena 
 
 
 
 Darlene Hunt 
as Paula 
 
 
 
 Neal Huff 
as Frank 
 
 
 
 Joseph Melendez 
as Paco 
 
 
 
 Brad Koed 
as Stephen 
 
 
 
 Kivlighan DeMontebello 
as Sam 
 
 Show More Cast","The beauty of the land cannot mask the brutality of a farm town. As harvest draws near, Betty confronts a terrifying new reality and will go to desperate lengths to save her family when they are threatened with being forced from their land. An old friend, struggling to keep his own farm profitable by any means necessary-offers Betty a way out. She refuses to get involved, but as the pressures mount for her family and they are on the brink of eviction, her husband, Frank, reveals that he is seriously ill. How far will one to go to take care of one's own? Recalling all that is heartland Americana, this film combines an ecological urgency with a compelling yet sensitive story. (C) Monterey"
"https://www.rottentomatoes.com/m/something_better_to_come","","","https://resizing.flixster.com/Q6mHPnhr8CMbGB2j8QTnjxI-DyY=/206x305/v1.bTsxMTE5MTczMztqOzE3Njc5OzEyMDA7NDEzNDs1OTA2","Something Better To Come","100","67%","9/10","7","","NR","Documentary; Special Interest","Hanna Polak","Hanna Polak","","","Hanna Polak","11-YEAR-OLD YULA lives in one of the most desolate places on Earth: the Svalka, the biggest junkyard in Europe, 20 km outside the center of Moscow. Surrounded by barbed wire and guards, the area is closely monitored to keep intruders out. But in the junkyard lives a group of people in a small, lawless society. These people make up Yula's closest family; here she lives her life, and from here her future springs. (C) Official Site"
"https://www.rottentomatoes.com/m/last_cab_to_darwin","Last Cab To Darwin","(2016)","https://resizing.flixster.com/EfbdTc373uHZxXdTzb-xZrCdHHw=/206x305/v1.bTsxMjUyMDQzODtqOzE3NjA0OzEyMDA7MTIwMDsxNjAw","Last Cab To Darwin","91","80%","7.1/10","30","","NR","Drama","Jeremy Sims","Reg Cribb; Jeremy Sims","","","Michael Caton 
as Rex 
 
 
 
 Emma Hamilton 
as Julie 
 
 
 
 Jacki Weaver 
as Dr. Farmer 
 
 
 
 Mark Coles Smith 
as Tilly 
 
 
 
 Ningali Lawford 
as Polly 
 
 
 
 David Field 
as Dougie 
 
 
 
 Kelly Butler 
as Stella 
 
 
 
 Elliott Weston 
as Frank 
 
 
 
 Brian Taylor 
as Coach 
 
 
 
 Jeremy Cumpston 
as Doctor Sharpe 
 
 
 
 Christopher Stollery 
as Specialist 
 
 
 
 Andrew Ryan 
as Young miner 
 
 
 
 Mercia Deane-Johns 
as John-Fay 
 
 
 
 Shareena Clanton 
as Sally 
 
 
 
 Brendan Cowell 
as Publican 
 
 
 
 Leah Purcell 
as Sonya 
 
 
 
 Kirsty McGregor 
as Receptionist 
 
 
 
 Pauline Chatt 
as Dora 
 
 
 
 David Chilcott 
as Chilli 
 
 
 
 Bruce R. Carter 
as Noel 
 
 
 
 Marlene Hunter 
as Evelyn 
 
 
 
 Muriel Hunter 
as Caitlin 
 
 
 
 Tom Pauling 
as Doctor Neill 
 
 
 
 Patrick Webster 
as Bar manager 
 
 
 
 Graham Craft 
as Eccentric artist 
 
 
 
 Glenn Hazeldine 
as Terry Wainwright 
 
 
 
 Septimus Caton 
as Young Rex / Rex's Dad (as Sep Caton) 
 
 
 
 Gail Ball 
as Rex's mum 
 
 
 
 Andrew Schmidt 
as Radio DJ 
 
 
 
 Richard Margetson 
as Journo 1 
 
 
 
 Melanie Arnost 
as Journo 2 
 
 
 
 Adam Steer 
as Journo 3 
 
 Show More Cast","In LAST CAB TO DARWIN, Rex (Michael Caton), a cab driver in the mining town Broken Hill, has spent his life avoiding getting close to people - even his best friend and occasional lover Polly (Ningali Lawford-Wolf), who lives across the road. One day, Rex discovers he doesn't have long to live. Not wanting to be forced to rely on anyone, least of all Polly, he decides to leave his home and drive alone the 3000kms across the Australian continent to Darwin, where a recently passed law and a willing Dr. Farmer (Jacki Weaver) will allow him to die on his own terms. But on his epic journey he discovers that before you can end your life you've got to live it, and to live it you've got to learn to share it."
"https://www.rottentomatoes.com/m/uncle_kent_2","Uncle Kent 2","(2016)","https://resizing.flixster.com/VYmcKsT0bJ1Q1un-_MJjTQ4bONw=/206x305/v1.bTsxMTIwMjUyMTtqOzE3Njc5OzEyMDA7Mjg0OzQwNQ","Uncle Kent 2","70","","5/10","7","","NR","Comedy","Todd Rohal","Kent Osborne","","","Kent Osborne 
as Kent 
 
 
 
 Joe Swanberg 
as Joe 
 
 
 
 Kate Herman 
as Suzy Zaleta 
 
 
 
 Lyndsay Hailey 
as Miriam 
 
 
 
 Jennifer Prediger 
as Jenny 
 
 
 
 Steve Little 
as Doctor 
 
 
 
 Tipper Newton 
as Minnie the Housekeeper 
 
 
 
 Jude Swanberg 
as Jude 
 
 
 
 Daniel Schechter 
as Bill Cosplay 
 
 
 
 Linas Phillips 
as Arthur Fonzarellli 
 
 
 
 Paulette Osborne 
as Kent's Mom 
 
 
 
 Kat Candler 
as Mexican Jumping Beans 
 
 
 
 Derek Bevil 
as Paramedic 
 
 
 
 Weird Al Yankovic 
as Himself 
 
 
 
 Diana Nguyen 
as Paramedic 
 
 
 
 Tom Fitzpatrick 
as Patient with Severe Burps 
 
 
 
 Fayette Marie 
as Nude Swimmer 
 
 
 
 Julie Maximova 
as Nude Swimmer 
 
 
 
 Phillip Ristaino 
as Obessed Fan of Kent's Panel 
 
 
 
 John Nania 
as Horrific Bike Accident Victim 
 
 
 
 Rich Sturdevant 
as Deli Cashier 
 
 
 
 R. Sky Palkowitz 
as I'll Have a Pastrami On Rye 
 
 
 
 Lawrence Michael Levine 
as Prison Monster 
 
 
 
 Sophia Takal 
as Public Domain Superhero 
 
 
 
 Steve Berg 
as Party People 
 
 
 
 Timon Birkhofer 
as Conference Attendee 
 
 Show More Cast","Kent Osborne travels to a comic book convention in San Diego where he loses his mind and confronts the end of the world."
"https://www.rottentomatoes.com/m/dude_bro_party_massacre_iii","","","https://resizing.flixster.com/HRVVQPrHff3IX6pad3hL_KXWmVM=/206x305/v1.bTsxMTE5MTY3NTtqOzE3Njc5OzEyMDA7ODEwMDsxMjAwMA","Dude Bro Party Massacre III","88","79%","7/10","7","","NR","Comedy; Horror","Jon Salmon; Tomm Jacobsen; Michael Rousselet","Alec Owen; Tim Ciancio; Michael Rousselet; Ben Gigli; Brian Firenzi; Joey Scoma; Michael E. Peter; Mike James; Tomm Jacobsen; Jon Salmon","","","Alec Owen 
 
 
 
 Olivia Taylor Dudley 
 
 
 
 Brian Firenzi 
 
 
 
 Kelsey Gunn 
 
 
 
 Patton Oswalt 
 
 
 
 Paul Prado 
 
 
 
 Joey Scoma 
 
 
 
 Mike James 
 
 
 
 Andrew W.K. 
 
 
 
 Greg Sestero 
 
 
 
 María del Carmen 
 
 Show More Cast","DUDE BRO PARTY MASSACRE III is the brainchild of 5 Second Films, an LA based company creating and distributing short viral videos (way before Vine and Twitter) which Time Magazine listed as one of the 50 Best Websites in 2013. They've been featured on CNN, ""Tosh.0"" and ""Attack of the Show"" garnering attention from popular celebrities like Patton Oswalt, Andrew W.K. and Larry King who all have stand-out roles in DBPM3. (C) 5-Second Films and Snoot Entertainment"
"https://www.rottentomatoes.com/m/retribution_2015","","","https://resizing.flixster.com/vnBumwSj1Gg183W_pQhpmDtdzX0=/206x305/v1.bTsxMjI3Mjk2MjtqOzE3NjAyOzEyMDA7ODAwOzExNDM","Retribution (El Desconocido)","100","55%","6/10","8","","NR","Art House & International; Mystery & Suspense","Dani de la Torre","","","","Luis Tosar 
 
 
 
 Goya Toledo 
 
 
 
 Javier Gutiérrez 
 
 
 
 Pedro Alonso 
 
 
 
 Elvira Mínguez 
 
 
 
 Fernando Cayo","Carlos, a bank executive, starts his daily routine by driving his kids to school. When he takes off in his car, he receives an anonymous telephone call informing him that there is a bomb under his seat. A stranger's voice tells him he has just a few hours to obtain a large amount of money or else the bomb inside the car will explode."
"https://www.rottentomatoes.com/m/the_accountant_2016","The Accountant","(2016)","https://resizing.flixster.com/aUBDjWkz5lnBQAEidT8jN7kli0A=/206x305/v1.bTsxMjIyMzc0MTtqOzE3NjAxOzEyMDA7NDA1MDs2MDAw","The Accountant","52","77%","5.7/10","131","writes off a committed performance from Ben Affleck, leaving viewers with a scattershot action thriller beset by an array of ill-advised deductions.","R (for strong violence and language throughout)","Drama","Gavin O'Connor","Bill Dubuque","Warner Bros. Pictures","128 minutes","Ben Affleck 
as Christian Wolff 
 
 
 
 Anna Kendrick 
as Dana Cummings 
 
 
 
 J.K. Simmons 
as Ray King 
 
 
 
 Jon Bernthal 
as Brax 
 
 
 
 Jeffrey Tambor 
as Francis Silverberg 
 
 
 
 Cynthia Addai-Robinson 
as Marybeth Medina 
 
 
 
 John Lithgow 
as Lamar Blackburn 
 
 
 
 Jean Smart 
as Rita Blackburn 
 
 
 
 Andy Umberger 
as Ed Chilton 
 
 
 
 Alison Wright 
as Justine 
 
 
 
 Jason A. Davis 
as Neurologist 
 
 
 
 Robert C. Treveiler 
as Young Chris' Father 
 
 
 
 Mary Kraft 
as Young Chris' Mother 
 
 
 
 Seth Lee (II) 
as Young Chris 
 
 
 
 Jake Presley 
as Little Brother 
 
 
 
 Izzy Fenech 
as Young Justine 
 
 
 
 Ron Prather 
as Frank Rice 
 
 
 
 Susan Williams 
as Dolores Rice 
 
 
 
 Gary Basaraba 
as Don 
 
 
 
 Fernando Chien 
as Sorkis 
 
 
 
 Alex Collins 
as Simon Dewey 
 
 
 
 Tait Fletcher 
as Thug #1 
 
 
 
 Curtis Lyons 
as Thug #2 
 
 
 
 Buster Reeves 
as Alpha Merc 
 
 
 
 Ron Yuan 
as Pencak Silat Master 
 
 
 
 Sheila Maddox 
as ZZZ Receptionist 
 
 
 
 Malachi Malik 
as Detention Center Guard 
 
 
 
 Gregory Alan Williams 
as Treasury Secretary 
 
 
 
 Kelly Collins Lintz 
as Helen/Reporter #1 
 
 
 
 Jason MacDonald 
as Reporter #2 
 
 
 
 Victor McCay 
as IRS Agent 
 
 
 
 Michael Beasley 
as FBI Agent In Charge 
 
 
 
 Viviana Chavez 
as FBI Agent #1 
 
 
 
 Greg Sproles 
as Sniper #1 
 
 
 
 Alex Huynh 
as Bobby/Sniper #2 
 
 
 
 Jade Halley Bartlett 
as Harbor Neuroscience Nurse 
 
 
 
 Joe Hardy Jr. 
as Autistic Boy's Father 
 
 
 
 Roman Spink 
as 6 Year Old Boy 
 
 
 
 Rick Moose 
as Dying Mobster 
 
 
 
 Nick Arapoglou 
as Tech #1 Homeland Security 
 
 
 
 Angela Davis 
as Reporter #3 
 
 
 
 Eric Goins 
as UPS Delivery Man 
 
 
 
 David Devries 
as Widower 
 
 
 
 Nicholas Martin 
as French Teen Bully 
 
 
 
 Samantha Janco 
as Reporter #4 
 
 
 
 Joseph Levine 
as Mafia Enforcer #3 
 
 
 
 Christian Mendoza 
as Maintenance Worker 
 
 
 
 Zachary James Rukavina 
as Robotics Lab Patient 
 
 
 
 Robert T. McKnight ll 
as Robotics Lab Patient #2 
 
 
 
 Angel Giuffria 
as Robotics Lab Patient #3 
 
 
 
 Robert Kistenberg 
as Robotics Lab Patient #3 
 
 
 
 Robert Hatch 
as Funeral Home Attendee 
 
 Show More Cast","Christian Wolff (Ben Affleck) is a math savant with more affinity for numbers than people. Behind the cover of a small-town CPA office, he works as a freelance accountant for some of the world's most dangerous criminal organizations. With the Treasury Department's Crime Enforcement Division, run by Ray King (J.K. Simmons), starting to close in, Christian takes on a legitimate client: a state-of-the-art robotics company where an accounting clerk (Anna Kendrick) has discovered a discrepancy involving millions of dollars. But as Christian uncooks the books and gets closer to the truth, it is the body count that starts to rise."
